config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,5,0.363387889,0.365455687,0.3004443645,0.4340064526,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,6,0.3238827037,0.3250940144,0.2612276077,0.3928034604,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,7,0.2657430992,0.2664609551,0.2116445899,0.3308326304,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,8,0.2094316603,0.208250165,0.1468958855,0.2781992853,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,9,0.1671205126,0.1662296057,0.08540646732,0.2495802492,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,10,0.1270188035,0.127271533,0.0284340363,0.2161977142,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,11,0.08525399511,0.08621905744,-0.01698073,0.1752967536,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,12,0.05457497779,0.05443825945,-0.0527882129,0.1444005817,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,13,0.04181183142,0.0407313779,-0.06362444907,0.1364568621,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,14,0.04162654288,0.03939801082,-0.06157770008,0.1331611723,2000
main_month_median_spearman,Ganjiang,赣江,Summer,14,spearman,month_median,15,0.03878240991,0.03616892546,-0.05186159536,0.1185552403,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,0,0.1091498675,0.1052432433,-0.0002001015237,0.1943738312,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,1,0.1432169132,0.1399832964,0.04371625185,0.2277626693,2000
main_month_median_spearman,Ganjiang,赣江,Winter,13,spearman,month_median,2,0.1856213781,0.1835983843,0.1003063768,0.2685199082,2000
